time,line color,cell load
1900-01-02 02:15:00,Booster Cell,3.1219512195121957
1900-01-02 02:20:00,Booster Cell,3.1869918699186983
1900-01-02 02:25:00,Booster Cell,3.154471544715447
1900-01-02 02:30:00,Booster Cell,3.1219512195121957
1900-01-02 02:35:00,Booster Cell,3.056910569105691
1900-01-02 01:05:00,Booster Cell,3.1869918699186983
1900-01-02 00:40:00,Booster Cell,3.1869918699186983
1900-01-02 00:35:00,Booster Cell,3.154471544715447
1900-01-01 23:15:00,Booster Cell,3.1869918699186983
1900-01-01 23:10:00,Booster Cell,3.154471544715447
1900-01-01 23:05:00,Booster Cell,3.0243902439024395
1900-01-01 23:00:00,Booster Cell,3.056910569105691
1900-01-01 23:20:00,Booster Cell,3.0243902439024395
1900-01-01 23:25:00,Booster Cell,3.056910569105691
1900-01-01 23:30:00,Booster Cell,3.0243902439024395
1900-01-01 23:35:00,Booster Cell,2.991869918699186
1900-01-02 05:40:00,Booster Cell,3.219512195121952
1900-01-02 03:25:00,Booster Cell,3.219512195121952
1900-01-02 03:30:00,Booster Cell,3.1869918699186983
1900-01-02 00:45:00,Booster Cell,3.219512195121952
1900-01-02 00:50:00,Booster Cell,3.1869918699186983
1900-01-02 01:00:00,Booster Cell,3.089430894308942
1900-01-02 00:55:00,Booster Cell,3.219512195121952
1900-01-01 17:30:00,Booster Cell,3.219512195121952
1900-01-02 02:45:00,Booster Cell,3.252032520325203
1900-01-02 02:00:00,Booster Cell,3.252032520325203
1900-01-02 01:55:00,Booster Cell,3.219512195121952
1900-01-02 02:05:00,Booster Cell,3.056910569105691
1900-01-02 06:45:00,Booster Cell,3.2845528455284545
1900-01-02 06:50:00,Booster Cell,3.1869918699186983
1900-01-02 06:40:00,Booster Cell,3.154471544715447
1900-01-02 06:30:00,Booster Cell,3.219512195121952
1900-01-02 06:25:00,Booster Cell,3.219512195121952
1900-01-02 05:20:00,Booster Cell,3.2845528455284545
1900-01-01 22:40:00,Booster Cell,3.317073170731708
1900-01-01 22:45:00,Booster Cell,3.317073170731708
1900-01-02 05:25:00,Booster Cell,3.3495934959349594
1900-01-02 05:30:00,Booster Cell,3.2845528455284545
1900-01-01 22:00:00,Booster Cell,3.3495934959349594
1900-01-02 00:20:00,Booster Cell,3.317073170731708
1900-01-02 00:15:00,Booster Cell,3.154471544715447
1900-01-01 23:50:00,Booster Cell,3.4146341463414642
1900-01-01 23:55:00,Booster Cell,3.4146341463414642
1900-01-02 00:10:00,Booster Cell,3.4471544715447155
1900-01-02 00:05:00,Booster Cell,3.3495934959349594
1900-01-02 00:00:00,Booster Cell,3.2845528455284545
1900-01-01 23:45:00,Booster Cell,3.154471544715447
1900-01-01 17:25:00,Booster Cell,3.4471544715447155
1900-01-02 01:40:00,Booster Cell,3.3495934959349594
1900-01-01 22:35:00,Booster Cell,3.479674796747967
1900-01-02 03:40:00,Booster Cell,3.5121951219512204
1900-01-02 04:15:00,Booster Cell,3.5447154471544717
1900-01-02 04:10:00,Booster Cell,3.5121951219512204
1900-01-02 03:45:00,Booster Cell,3.5447154471544717
1900-01-01 17:15:00,Booster Cell,3.5447154471544717
1900-01-01 17:20:00,Booster Cell,3.4471544715447155
1900-01-01 16:30:00,Booster Cell,3.5447154471544717
1900-01-01 16:35:00,Booster Cell,3.5447154471544717
1900-01-02 02:55:00,Booster Cell,3.3495934959349594
1900-01-01 13:45:00,Booster Cell,3.577235772357723
1900-01-02 07:10:00,Booster Cell,3.6097560975609766
1900-01-01 21:15:00,Booster Cell,3.6097560975609766
1900-01-01 21:20:00,Booster Cell,3.6097560975609766
1900-01-02 07:20:00,Booster Cell,3.642276422764228
1900-01-02 07:40:00,Booster Cell,3.6747967479674792
1900-01-02 07:35:00,Booster Cell,3.5447154471544717
1900-01-02 07:30:00,Booster Cell,3.2845528455284545
