time,line color,cell load
732,Booster Cell,7.824561403508772
734,Booster Cell,7.824561403508772
738,Booster Cell,7.754385964912281
749,Booster Cell,7.754385964912281
752,Booster Cell,7.719298245614034
754,Booster Cell,7.719298245614034
756,Booster Cell,7.754385964912281
758,Booster Cell,7.754385964912281
765,Booster Cell,7.859649122807017
767,Booster Cell,7.859649122807017
769,Booster Cell,7.894736842105264
769,Booster Cell,7.9298245614035086
771,Booster Cell,7.964912280701755
771,Booster Cell,8.0
776,Booster Cell,8.070175438596491
776,Booster Cell,8.140350877192983
780,Booster Cell,8.210526315789474
780,Booster Cell,8.24561403508772
785,Booster Cell,8.315789473684209
785,Booster Cell,8.350877192982455
789,Booster Cell,8.421052631578947
789,Booster Cell,8.456140350877192
793,Booster Cell,8.526315789473685
800,Booster Cell,8.526315789473685
804,Booster Cell,8.456140350877192
804,Booster Cell,8.385964912280702
807,Booster Cell,8.385964912280702
807,Booster Cell,8.421052631578947
802,Booster Cell,8.491228070175438
802,Booster Cell,8.526315789473685
800,Booster Cell,8.56140350877193
798,Booster Cell,8.56140350877193
566,Booster Cell,8.631578947368421
562,Booster Cell,8.56140350877193
562,Booster Cell,8.491228070175438
557,Booster Cell,8.421052631578947
557,Booster Cell,8.385964912280702
560,Booster Cell,8.385964912280702
560,Booster Cell,8.421052631578947
564,Booster Cell,8.491228070175438
564,Booster Cell,8.526315789473685
566,Booster Cell,8.56140350877193
568,Booster Cell,8.56140350877193
571,Booster Cell,8.596491228070175
575,Booster Cell,8.596491228070175
577,Booster Cell,8.56140350877193
579,Booster Cell,8.56140350877193
582,Booster Cell,8.526315789473685
584,Booster Cell,8.526315789473685
588,Booster Cell,8.456140350877192
593,Booster Cell,8.456140350877192
597,Booster Cell,8.385964912280702
615,Booster Cell,8.385964912280702
617,Booster Cell,8.421052631578947
619,Booster Cell,8.421052631578947
621,Booster Cell,8.456140350877192
626,Booster Cell,8.456140350877192
630,Booster Cell,8.526315789473685
632,Booster Cell,8.526315789473685
637,Booster Cell,8.596491228070175
643,Booster Cell,8.596491228070175
650,Booster Cell,8.491228070175438
650,Booster Cell,8.456140350877192
654,Booster Cell,8.385964912280702
654,Booster Cell,8.315789473684209
659,Booster Cell,8.24561403508772
659,Booster Cell,8.140350877192983
663,Booster Cell,8.070175438596491
663,Booster Cell,8.0
668,Booster Cell,7.9298245614035086
668,Booster Cell,7.894736842105264
670,Booster Cell,7.859649122807017
668,Booster Cell,7.894736842105264
668,Booster Cell,7.9298245614035086
665,Booster Cell,7.964912280701755
665,Booster Cell,8.035087719298247
663,Booster Cell,8.070175438596491
663,Booster Cell,8.140350877192983
661,Booster Cell,8.17543859649123
661,Booster Cell,8.210526315789474
659,Booster Cell,8.24561403508772
659,Booster Cell,8.280701754385964
657,Booster Cell,8.315789473684209
657,Booster Cell,8.385964912280702
654,Booster Cell,8.421052631578947
654,Booster Cell,8.456140350877192
652,Booster Cell,8.491228070175438
652,Booster Cell,8.526315789473685
646,Booster Cell,8.631578947368421
635,Booster Cell,8.631578947368421
630,Booster Cell,8.56140350877193
628,Booster Cell,8.56140350877193
626,Booster Cell,8.526315789473685
624,Booster Cell,8.526315789473685
621,Booster Cell,8.491228070175438
619,Booster Cell,8.491228070175438
617,Booster Cell,8.456140350877192
615,Booster Cell,8.456140350877192
612,Booster Cell,8.421052631578947
608,Booster Cell,8.421052631578947
606,Booster Cell,8.456140350877192
599,Booster Cell,8.456140350877192
597,Booster Cell,8.491228070175438
593,Booster Cell,8.491228070175438
588,Booster Cell,8.56140350877193
584,Booster Cell,8.56140350877193
582,Booster Cell,8.596491228070175
582,Booster Cell,8.631578947368421
1301,Booster Cell,9.43859649122807
1294,Booster Cell,9.333333333333334
1294,Booster Cell,9.298245614035087
1292,Booster Cell,9.263157894736842
1292,Booster Cell,9.192982456140351
1290,Booster Cell,9.157894736842104
1290,Booster Cell,9.087719298245613
1288,Booster Cell,9.052631578947368
1288,Booster Cell,9.017543859649122
1286,Booster Cell,8.982456140350877
1286,Booster Cell,8.912280701754387
1283,Booster Cell,8.87719298245614
1283,Booster Cell,8.842105263157896
1281,Booster Cell,8.80701754385965
1281,Booster Cell,8.701754385964913
1279,Booster Cell,8.666666666666668
1279,Booster Cell,8.631578947368421
1277,Booster Cell,8.596491228070175
1277,Booster Cell,8.526315789473685
1268,Booster Cell,8.385964912280702
1261,Booster Cell,8.385964912280702
1237,Booster Cell,8.771929824561404
1237,Booster Cell,8.80701754385965
1230,Booster Cell,8.912280701754387
1230,Booster Cell,8.94736842105263
1222,Booster Cell,9.087719298245613
1222,Booster Cell,9.12280701754386
1217,Booster Cell,9.192982456140351
1213,Booster Cell,9.192982456140351
1208,Booster Cell,9.12280701754386
1208,Booster Cell,9.087719298245613
1206,Booster Cell,9.052631578947368
1206,Booster Cell,8.982456140350877
1202,Booster Cell,8.912280701754387
1202,Booster Cell,8.80701754385965
1200,Booster Cell,8.771929824561404
1200,Booster Cell,8.701754385964913
1197,Booster Cell,8.666666666666668
1197,Booster Cell,8.56140350877193
1195,Booster Cell,8.526315789473685
1195,Booster Cell,8.456140350877192
1193,Booster Cell,8.421052631578947
1193,Booster Cell,8.280701754385964
1188,Booster Cell,8.210526315789474
1188,Booster Cell,8.105263157894738
1186,Booster Cell,8.070175438596491
1186,Booster Cell,8.035087719298247
1184,Booster Cell,8.0
1175,Booster Cell,8.0
1173,Booster Cell,8.035087719298247
1173,Booster Cell,8.070175438596491
1169,Booster Cell,8.140350877192983
1169,Booster Cell,8.210526315789474
1164,Booster Cell,8.280701754385964
1164,Booster Cell,8.350877192982455
1162,Booster Cell,8.385964912280702
1162,Booster Cell,8.421052631578947
1160,Booster Cell,8.456140350877192
1160,Booster Cell,8.491228070175438
1158,Booster Cell,8.526315789473685
1158,Booster Cell,8.56140350877193
1155,Booster Cell,8.596491228070175
1155,Booster Cell,8.666666666666668
1151,Booster Cell,8.736842105263158
1151,Booster Cell,8.771929824561404
1149,Booster Cell,8.771929824561404
1144,Booster Cell,8.842105263157896
1142,Booster Cell,8.842105263157896
1136,Booster Cell,8.736842105263158
1136,Booster Cell,8.701754385964913
1131,Booster Cell,8.631578947368421
1131,Booster Cell,8.56140350877193
1129,Booster Cell,8.526315789473685
1129,Booster Cell,8.491228070175438
1127,Booster Cell,8.456140350877192
1127,Booster Cell,8.385964912280702
1122,Booster Cell,8.315789473684209
1122,Booster Cell,8.24561403508772
1116,Booster Cell,8.140350877192983
1111,Booster Cell,8.140350877192983
1107,Booster Cell,8.210526315789474
1105,Booster Cell,8.210526315789474
1102,Booster Cell,8.24561403508772
1102,Booster Cell,8.280701754385964
1094,Booster Cell,8.421052631578947
1091,Booster Cell,8.421052631578947
1087,Booster Cell,8.491228070175438
1085,Booster Cell,8.491228070175438
1083,Booster Cell,8.526315789473685
1078,Booster Cell,8.526315789473685
1069,Booster Cell,8.385964912280702
1069,Booster Cell,8.350877192982455
1060,Booster Cell,8.210526315789474
1060,Booster Cell,8.140350877192983
1052,Booster Cell,8.0
1049,Booster Cell,8.0
1047,Booster Cell,7.964912280701755
1043,Booster Cell,7.964912280701755
1041,Booster Cell,7.9298245614035086
1038,Booster Cell,7.9298245614035086
1034,Booster Cell,7.859649122807017
1034,Booster Cell,7.754385964912281
1032,Booster Cell,7.719298245614034
1032,Booster Cell,7.684210526315789
1030,Booster Cell,7.649122807017543
1030,Booster Cell,7.50877192982456
1027,Booster Cell,7.473684210526317
1027,Booster Cell,7.36842105263158
1025,Booster Cell,7.333333333333334
1025,Booster Cell,7.087719298245614
1023,Booster Cell,7.052631578947368
1023,Booster Cell,6.912280701754385
1021,Booster Cell,6.8771929824561395
1021,Booster Cell,6.596491228070176
1019,Booster Cell,6.56140350877193
1019,Booster Cell,6.4561403508771935
1016,Booster Cell,6.421052631578947
1016,Booster Cell,6.140350877192981
1014,Booster Cell,6.105263157894736
1014,Booster Cell,6.035087719298247
1012,Booster Cell,6.000000000000001
1012,Booster Cell,5.719298245614035
1010,Booster Cell,5.684210526315789
1010,Booster Cell,5.649122807017544
1008,Booster Cell,5.614035087719298
1008,Booster Cell,5.508771929824561
1005,Booster Cell,5.473684210526315
1003,Booster Cell,5.473684210526315
1001,Booster Cell,5.508771929824561
1001,Booster Cell,5.5438596491228065
999,Booster Cell,5.578947368421052
999,Booster Cell,5.614035087719298
996,Booster Cell,5.649122807017544
996,Booster Cell,5.754385964912281
994,Booster Cell,5.7894736842105265
994,Booster Cell,5.859649122807018
992,Booster Cell,5.894736842105264
992,Booster Cell,6.070175438596492
990,Booster Cell,6.105263157894736
990,Booster Cell,6.140350877192981
988,Booster Cell,6.175438596491228
988,Booster Cell,6.315789473684211
983,Booster Cell,6.385964912280702
983,Booster Cell,6.421052631578947
977,Booster Cell,6.526315789473685
972,Booster Cell,6.526315789473685
970,Booster Cell,6.491228070175438
970,Booster Cell,6.4561403508771935
963,Booster Cell,6.3508771929824555
963,Booster Cell,6.315789473684211
961,Booster Cell,6.280701754385964
961,Booster Cell,6.245614035087719
959,Booster Cell,6.210526315789473
959,Booster Cell,6.175438596491228
955,Booster Cell,6.105263157894736
955,Booster Cell,6.035087719298247
950,Booster Cell,5.964912280701755
950,Booster Cell,5.929824561403509
948,Booster Cell,5.894736842105264
946,Booster Cell,5.894736842105264
941,Booster Cell,5.824561403508772
939,Booster Cell,5.824561403508772
930,Booster Cell,5.964912280701755
930,Booster Cell,6.000000000000001
928,Booster Cell,6.035087719298247
928,Booster Cell,6.070175438596492
926,Booster Cell,6.105263157894736
926,Booster Cell,6.175438596491228
924,Booster Cell,6.175438596491228
921,Booster Cell,6.210526315789473
921,Booster Cell,6.245614035087719
913,Booster Cell,6.385964912280702
913,Booster Cell,6.421052631578947
910,Booster Cell,6.421052631578947
908,Booster Cell,6.4561403508771935
902,Booster Cell,6.4561403508771935
893,Booster Cell,6.315789473684211
893,Booster Cell,6.280701754385964
891,Booster Cell,6.245614035087719
891,Booster Cell,6.210526315789473
886,Booster Cell,6.140350877192981
886,Booster Cell,6.105263157894736
884,Booster Cell,6.070175438596492
884,Booster Cell,6.000000000000001
875,Booster Cell,5.859649122807018
871,Booster Cell,5.859649122807018
864,Booster Cell,5.964912280701755
864,Booster Cell,6.000000000000001
860,Booster Cell,6.070175438596492
860,Booster Cell,6.105263157894736
857,Booster Cell,6.140350877192981
857,Booster Cell,6.175438596491228
855,Booster Cell,6.210526315789473
855,Booster Cell,6.245614035087719
853,Booster Cell,6.280701754385964
853,Booster Cell,6.315789473684211
851,Booster Cell,6.3508771929824555
851,Booster Cell,6.421052631578947
844,Booster Cell,6.526315789473685
844,Booster Cell,6.56140350877193
842,Booster Cell,6.596491228070176
842,Booster Cell,6.631578947368421
838,Booster Cell,6.701754385964913
838,Booster Cell,6.736842105263159
833,Booster Cell,6.807017543859648
833,Booster Cell,6.8771929824561395
831,Booster Cell,6.912280701754385
831,Booster Cell,6.947368421052631
829,Booster Cell,6.982456140350877
829,Booster Cell,7.12280701754386
827,Booster Cell,7.157894736842105
827,Booster Cell,7.228070175438597
824,Booster Cell,7.2631578947368425
824,Booster Cell,7.403508771929825
822,Booster Cell,7.438596491228071
822,Booster Cell,7.50877192982456
820,Booster Cell,7.5438596491228065
820,Booster Cell,7.684210526315789
818,Booster Cell,7.719298245614034
818,Booster Cell,7.789473684210526
816,Booster Cell,7.824561403508772
816,Booster Cell,7.9298245614035086
813,Booster Cell,7.964912280701755
813,Booster Cell,8.0
813,Booster Cell,7.859649122807017
816,Booster Cell,7.824561403508772
816,Booster Cell,7.754385964912281
818,Booster Cell,7.719298245614034
818,Booster Cell,7.578947368421051
820,Booster Cell,7.5438596491228065
820,Booster Cell,7.473684210526317
822,Booster Cell,7.438596491228071
822,Booster Cell,7.228070175438597
827,Booster Cell,7.157894736842105
827,Booster Cell,7.017543859649122
829,Booster Cell,6.982456140350877
829,Booster Cell,6.947368421052631
831,Booster Cell,6.912280701754385
831,Booster Cell,6.807017543859648
833,Booster Cell,6.771929824561404
833,Booster Cell,6.736842105263159
835,Booster Cell,6.701754385964913
835,Booster Cell,6.666666666666668
840,Booster Cell,6.596491228070176
840,Booster Cell,6.56140350877193
844,Booster Cell,6.491228070175438
844,Booster Cell,6.4561403508771935
849,Booster Cell,6.385964912280702
849,Booster Cell,6.3508771929824555
851,Booster Cell,6.315789473684211
851,Booster Cell,6.280701754385964
853,Booster Cell,6.245614035087719
853,Booster Cell,6.210526315789473
855,Booster Cell,6.175438596491228
855,Booster Cell,6.140350877192981
857,Booster Cell,6.105263157894736
857,Booster Cell,6.035087719298247
862,Booster Cell,5.964912280701755
862,Booster Cell,5.929824561403509
873,Booster Cell,5.754385964912281
875,Booster Cell,5.7894736842105265
877,Booster Cell,5.7894736842105265
882,Booster Cell,5.859649122807018
882,Booster Cell,5.929824561403509
886,Booster Cell,6.000000000000001
886,Booster Cell,6.070175438596492
891,Booster Cell,6.140350877192981
891,Booster Cell,6.175438596491228
895,Booster Cell,6.245614035087719
895,Booster Cell,6.280701754385964
902,Booster Cell,6.385964912280702
910,Booster Cell,6.385964912280702
919,Booster Cell,6.245614035087719
919,Booster Cell,6.210526315789473
921,Booster Cell,6.175438596491228
921,Booster Cell,6.140350877192981
924,Booster Cell,6.105263157894736
924,Booster Cell,6.070175438596492
928,Booster Cell,6.000000000000001
928,Booster Cell,5.964912280701755
930,Booster Cell,5.929824561403509
930,Booster Cell,5.894736842105264
937,Booster Cell,5.7894736842105265
944,Booster Cell,5.7894736842105265
946,Booster Cell,5.824561403508772
948,Booster Cell,5.824561403508772
950,Booster Cell,5.859649122807018
950,Booster Cell,5.894736842105264
955,Booster Cell,5.964912280701755
955,Booster Cell,6.000000000000001
957,Booster Cell,6.035087719298247
957,Booster Cell,6.105263157894736
961,Booster Cell,6.175438596491228
961,Booster Cell,6.210526315789473
966,Booster Cell,6.280701754385964
966,Booster Cell,6.315789473684211
968,Booster Cell,6.3508771929824555
968,Booster Cell,6.385964912280702
972,Booster Cell,6.4561403508771935
977,Booster Cell,6.4561403508771935
983,Booster Cell,6.3508771929824555
983,Booster Cell,6.315789473684211
985,Booster Cell,6.280701754385964
985,Booster Cell,6.175438596491228
990,Booster Cell,6.105263157894736
990,Booster Cell,5.894736842105264
994,Booster Cell,5.824561403508772
994,Booster Cell,5.649122807017544
996,Booster Cell,5.614035087719298
996,Booster Cell,5.578947368421052
999,Booster Cell,5.5438596491228065
999,Booster Cell,5.473684210526315
1001,Booster Cell,5.438596491228069
1008,Booster Cell,5.438596491228069
1010,Booster Cell,5.473684210526315
1010,Booster Cell,5.614035087719298
1012,Booster Cell,5.649122807017544
1012,Booster Cell,5.754385964912281
1014,Booster Cell,5.7894736842105265
1014,Booster Cell,6.035087719298247
1016,Booster Cell,6.070175438596492
1016,Booster Cell,6.140350877192981
1019,Booster Cell,6.175438596491228
1019,Booster Cell,6.526315789473685
1021,Booster Cell,6.56140350877193
1021,Booster Cell,6.666666666666668
1023,Booster Cell,6.701754385964913
1023,Booster Cell,6.947368421052631
1025,Booster Cell,6.982456140350877
1025,Booster Cell,7.087719298245614
1027,Booster Cell,7.12280701754386
1027,Booster Cell,7.403508771929825
1030,Booster Cell,7.438596491228071
1030,Booster Cell,7.50877192982456
1032,Booster Cell,7.5438596491228065
1032,Booster Cell,7.684210526315789
1034,Booster Cell,7.719298245614034
1034,Booster Cell,7.754385964912281
1036,Booster Cell,7.789473684210526
1036,Booster Cell,7.824561403508772
1041,Booster Cell,7.894736842105264
1047,Booster Cell,7.894736842105264
1049,Booster Cell,7.9298245614035086
1052,Booster Cell,7.9298245614035086
1060,Booster Cell,8.070175438596491
1060,Booster Cell,8.105263157894738
1065,Booster Cell,8.17543859649123
1065,Booster Cell,8.210526315789474
1067,Booster Cell,8.24561403508772
1067,Booster Cell,8.280701754385964
1069,Booster Cell,8.315789473684209
1072,Booster Cell,8.315789473684209
1072,Booster Cell,8.350877192982455
1078,Booster Cell,8.456140350877192
1085,Booster Cell,8.456140350877192
1089,Booster Cell,8.385964912280702
1091,Booster Cell,8.385964912280702
1094,Booster Cell,8.350877192982455
1094,Booster Cell,8.315789473684209
1096,Booster Cell,8.315789473684209
1100,Booster Cell,8.24561403508772
1100,Booster Cell,8.210526315789474
1102,Booster Cell,8.210526315789474
1107,Booster Cell,8.140350877192983
1107,Booster Cell,8.105263157894738
1109,Booster Cell,8.105263157894738
1111,Booster Cell,8.070175438596491
1116,Booster Cell,8.070175438596491
1120,Booster Cell,8.140350877192983
1120,Booster Cell,8.17543859649123
1124,Booster Cell,8.24561403508772
1124,Booster Cell,8.315789473684209
1129,Booster Cell,8.385964912280702
1129,Booster Cell,8.456140350877192
1131,Booster Cell,8.491228070175438
1131,Booster Cell,8.526315789473685
1133,Booster Cell,8.56140350877193
1133,Booster Cell,8.596491228070175
1138,Booster Cell,8.666666666666668
1138,Booster Cell,8.701754385964913
1142,Booster Cell,8.771929824561404
1144,Booster Cell,8.771929824561404
1147,Booster Cell,8.736842105263158
1149,Booster Cell,8.736842105263158
1151,Booster Cell,8.701754385964913
1151,Booster Cell,8.666666666666668
1153,Booster Cell,8.631578947368421
1153,Booster Cell,8.596491228070175
1158,Booster Cell,8.526315789473685
1158,Booster Cell,8.456140350877192
1160,Booster Cell,8.421052631578947
1160,Booster Cell,8.385964912280702
1162,Booster Cell,8.350877192982455
1162,Booster Cell,8.280701754385964
1166,Booster Cell,8.210526315789474
1166,Booster Cell,8.17543859649123
1169,Booster Cell,8.140350877192983
1169,Booster Cell,8.105263157894738
1171,Booster Cell,8.070175438596491
1171,Booster Cell,8.0
1177,Booster Cell,7.894736842105264
1180,Booster Cell,7.894736842105264
1182,Booster Cell,7.9298245614035086
1186,Booster Cell,7.9298245614035086
1186,Booster Cell,8.0
1188,Booster Cell,8.035087719298247
1188,Booster Cell,8.070175438596491
1191,Booster Cell,8.105263157894738
1191,Booster Cell,8.210526315789474
1193,Booster Cell,8.24561403508772
1193,Booster Cell,8.280701754385964
1195,Booster Cell,8.315789473684209
1195,Booster Cell,8.456140350877192
1197,Booster Cell,8.491228070175438
1197,Booster Cell,8.526315789473685
1200,Booster Cell,8.56140350877193
1200,Booster Cell,8.701754385964913
1202,Booster Cell,8.736842105263158
1202,Booster Cell,8.771929824561404
1204,Booster Cell,8.80701754385965
1204,Booster Cell,8.912280701754387
1206,Booster Cell,8.94736842105263
1206,Booster Cell,8.982456140350877
1208,Booster Cell,9.017543859649122
1208,Booster Cell,9.052631578947368
1213,Booster Cell,9.12280701754386
1217,Booster Cell,9.12280701754386
1222,Booster Cell,9.052631578947368
1222,Booster Cell,9.017543859649122
1228,Booster Cell,8.912280701754387
1228,Booster Cell,8.87719298245614
1233,Booster Cell,8.80701754385965
1233,Booster Cell,8.771929824561404
1259,Booster Cell,8.350877192982455
1261,Booster Cell,8.350877192982455
1264,Booster Cell,8.315789473684209
1268,Booster Cell,8.315789473684209
1270,Booster Cell,8.350877192982455
1272,Booster Cell,8.350877192982455
1275,Booster Cell,8.385964912280702
1275,Booster Cell,8.456140350877192
1279,Booster Cell,8.526315789473685
1279,Booster Cell,8.596491228070175
1281,Booster Cell,8.631578947368421
1281,Booster Cell,8.666666666666668
1283,Booster Cell,8.701754385964913
1283,Booster Cell,8.80701754385965
1286,Booster Cell,8.842105263157896
1286,Booster Cell,8.87719298245614
1288,Booster Cell,8.912280701754387
1288,Booster Cell,9.017543859649122
1292,Booster Cell,9.087719298245613
1292,Booster Cell,9.192982456140351
1297,Booster Cell,9.263157894736842
1297,Booster Cell,9.298245614035087
1301,Booster Cell,9.368421052631579
1305,Booster Cell,9.368421052631579
1312,Booster Cell,9.263157894736842
1314,Booster Cell,9.263157894736842
1319,Booster Cell,9.192982456140351
1323,Booster Cell,9.192982456140351
1325,Booster Cell,9.228070175438596
1332,Booster Cell,9.228070175438596
1336,Booster Cell,9.298245614035087
1341,Booster Cell,9.298245614035087
1352,Booster Cell,9.12280701754386
1352,Booster Cell,9.087719298245613
1356,Booster Cell,9.017543859649122
1356,Booster Cell,8.982456140350877
1361,Booster Cell,8.912280701754387
1361,Booster Cell,8.87719298245614
1369,Booster Cell,8.736842105263158
1369,Booster Cell,8.666666666666668
1372,Booster Cell,8.666666666666668
1376,Booster Cell,8.596491228070175
1376,Booster Cell,8.56140350877193
1378,Booster Cell,8.526315789473685
1378,Booster Cell,8.596491228070175
1372,Booster Cell,8.701754385964913
1372,Booster Cell,8.736842105263158
1367,Booster Cell,8.80701754385965
1367,Booster Cell,8.842105263157896
1363,Booster Cell,8.912280701754387
1363,Booster Cell,8.94736842105263
1358,Booster Cell,9.017543859649122
1358,Booster Cell,9.052631578947368
1354,Booster Cell,9.12280701754386
1354,Booster Cell,9.157894736842104
1350,Booster Cell,9.228070175438596
1350,Booster Cell,9.263157894736842
1347,Booster Cell,9.263157894736842
1343,Booster Cell,9.333333333333334
1332,Booster Cell,9.333333333333334
1330,Booster Cell,9.298245614035087
1328,Booster Cell,9.298245614035087
1325,Booster Cell,9.263157894736842
1319,Booster Cell,9.263157894736842
1312,Booster Cell,9.368421052631579
1310,Booster Cell,9.368421052631579
1308,Booster Cell,9.403508771929825
1305,Booster Cell,9.403508771929825
1303,Booster Cell,9.43859649122807
242,Coverage Cell,1.376811594202898
242,Coverage Cell,1.3043478260869557
243,Coverage Cell,1.2681159420289845
243,Coverage Cell,1.1956521739130443
244,Coverage Cell,1.1594202898550732
244,Coverage Cell,1.0144927536231885
246,Coverage Cell,0.9782608695652173
246,Coverage Cell,0.9420289855072461
247,Coverage Cell,0.9057971014492749
247,Coverage Cell,0.8333333333333326
250,Coverage Cell,0.7608695652173902
254,Coverage Cell,0.7608695652173902
259,Coverage Cell,0.9057971014492749
259,Coverage Cell,0.9420289855072461
263,Coverage Cell,1.0507246376811596
263,Coverage Cell,1.0869565217391308
261,Coverage Cell,1.0869565217391308
259,Coverage Cell,1.0507246376811596
258,Coverage Cell,1.0507246376811596
258,Coverage Cell,1.0144927536231885
257,Coverage Cell,0.9782608695652173
257,Coverage Cell,0.9420289855072461
255,Coverage Cell,0.9057971014492749
254,Coverage Cell,0.9057971014492749
253,Coverage Cell,0.8695652173913038
250,Coverage Cell,0.8695652173913038
248,Coverage Cell,0.9057971014492749
248,Coverage Cell,0.9782608695652173
247,Coverage Cell,1.0144927536231885
247,Coverage Cell,1.0507246376811596
246,Coverage Cell,1.0869565217391308
246,Coverage Cell,1.1956521739130443
244,Coverage Cell,1.2318840579710155
244,Coverage Cell,1.3043478260869557
88,Coverage Cell,1.594202898550725
92,Coverage Cell,1.4855072463768115
95,Coverage Cell,1.5579710144927539
92,Coverage Cell,1.5579710144927539
91,Coverage Cell,1.594202898550725
286,Coverage Cell,1.6666666666666674
285,Coverage Cell,1.6304347826086962
283,Coverage Cell,1.6304347826086962
278,Coverage Cell,1.4855072463768115
275,Coverage Cell,1.4855072463768115
275,Coverage Cell,1.4492753623188404
270,Coverage Cell,1.3043478260869557
269,Coverage Cell,1.3043478260869557
267,Coverage Cell,1.2681159420289845
266,Coverage Cell,1.2681159420289845
266,Coverage Cell,1.1956521739130443
269,Coverage Cell,1.1956521739130443
270,Coverage Cell,1.2318840579710155
271,Coverage Cell,1.2318840579710155
273,Coverage Cell,1.2681159420289845
274,Coverage Cell,1.2681159420289845
274,Coverage Cell,1.3043478260869557
275,Coverage Cell,1.3405797101449268
277,Coverage Cell,1.3405797101449268
281,Coverage Cell,1.4492753623188404
282,Coverage Cell,1.4492753623188404
286,Coverage Cell,1.5579710144927539
287,Coverage Cell,1.5579710144927539
287,Coverage Cell,1.594202898550725
289,Coverage Cell,1.6304347826086962
287,Coverage Cell,1.6304347826086962
143,Coverage Cell,1.9927536231884058
142,Coverage Cell,1.9565217391304346
142,Coverage Cell,1.9202898550724634
145,Coverage Cell,1.847826086956521
145,Coverage Cell,1.7391304347826098
146,Coverage Cell,1.7028985507246386
146,Coverage Cell,1.594202898550725
149,Coverage Cell,1.5217391304347827
149,Coverage Cell,1.4492753623188404
150,Coverage Cell,1.4130434782608692
150,Coverage Cell,1.3405797101449268
154,Coverage Cell,1.2318840579710155
156,Coverage Cell,1.2318840579710155
157,Coverage Cell,1.1956521739130443
161,Coverage Cell,1.1956521739130443
162,Coverage Cell,1.1594202898550732
166,Coverage Cell,1.1594202898550732
168,Coverage Cell,1.123188405797102
168,Coverage Cell,1.0869565217391308
169,Coverage Cell,1.0869565217391308
172,Coverage Cell,1.1594202898550732
173,Coverage Cell,1.1594202898550732
173,Coverage Cell,1.1956521739130443
177,Coverage Cell,1.3043478260869557
177,Coverage Cell,1.376811594202898
176,Coverage Cell,1.4130434782608692
176,Coverage Cell,1.376811594202898
172,Coverage Cell,1.2681159420289845
170,Coverage Cell,1.2681159420289845
169,Coverage Cell,1.2318840579710155
168,Coverage Cell,1.2681159420289845
165,Coverage Cell,1.2681159420289845
164,Coverage Cell,1.2318840579710155
162,Coverage Cell,1.2681159420289845
160,Coverage Cell,1.2681159420289845
158,Coverage Cell,1.3043478260869557
157,Coverage Cell,1.3043478260869557
156,Coverage Cell,1.3405797101449268
154,Coverage Cell,1.3405797101449268
152,Coverage Cell,1.4130434782608692
152,Coverage Cell,1.5217391304347827
150,Coverage Cell,1.5579710144927539
150,Coverage Cell,1.594202898550725
148,Coverage Cell,1.6666666666666674
148,Coverage Cell,1.847826086956521
146,Coverage Cell,1.8840579710144922
146,Coverage Cell,1.9202898550724634
339,Coverage Cell,2.463768115942029
337,Coverage Cell,2.4275362318840576
336,Coverage Cell,2.4275362318840576
336,Coverage Cell,2.3913043478260865
335,Coverage Cell,2.3550724637681153
335,Coverage Cell,2.318840579710144
333,Coverage Cell,2.282608695652173
333,Coverage Cell,2.246376811594204
328,Coverage Cell,2.1014492753623193
328,Coverage Cell,2.028985507246377
324,Coverage Cell,1.9202898550724634
322,Coverage Cell,1.9202898550724634
322,Coverage Cell,1.847826086956521
321,Coverage Cell,1.8115942028985499
321,Coverage Cell,1.7753623188405787
317,Coverage Cell,1.6666666666666674
317,Coverage Cell,1.6304347826086962
316,Coverage Cell,1.594202898550725
314,Coverage Cell,1.594202898550725
313,Coverage Cell,1.5579710144927539
313,Coverage Cell,1.5217391304347827
312,Coverage Cell,1.4855072463768115
312,Coverage Cell,1.4492753623188404
310,Coverage Cell,1.4130434782608692
309,Coverage Cell,1.4130434782608692
306,Coverage Cell,1.3405797101449268
304,Coverage Cell,1.3405797101449268
302,Coverage Cell,1.3043478260869557
301,Coverage Cell,1.3043478260869557
298,Coverage Cell,1.376811594202898
298,Coverage Cell,1.4130434782608692
297,Coverage Cell,1.4130434782608692
294,Coverage Cell,1.4855072463768115
292,Coverage Cell,1.4855072463768115
292,Coverage Cell,1.4492753623188404
293,Coverage Cell,1.4130434782608692
293,Coverage Cell,1.376811594202898
294,Coverage Cell,1.3405797101449268
296,Coverage Cell,1.3405797101449268
298,Coverage Cell,1.2681159420289845
298,Coverage Cell,1.2318840579710155
308,Coverage Cell,1.2318840579710155
313,Coverage Cell,1.376811594202898
313,Coverage Cell,1.4130434782608692
316,Coverage Cell,1.4855072463768115
317,Coverage Cell,1.4855072463768115
318,Coverage Cell,1.5217391304347827
318,Coverage Cell,1.5579710144927539
321,Coverage Cell,1.6304347826086962
321,Coverage Cell,1.6666666666666674
322,Coverage Cell,1.7028985507246386
322,Coverage Cell,1.7391304347826098
324,Coverage Cell,1.7753623188405787
325,Coverage Cell,1.7753623188405787
325,Coverage Cell,1.847826086956521
328,Coverage Cell,1.9202898550724634
328,Coverage Cell,1.9565217391304346
331,Coverage Cell,2.028985507246377
331,Coverage Cell,2.065217391304348
335,Coverage Cell,2.1739130434782616
335,Coverage Cell,2.246376811594204
337,Coverage Cell,2.318840579710144
337,Coverage Cell,2.3550724637681153
